schema	state_id	game	source_trace_artifact	source_trace_sha256	review_step_index	global_step_before	global_step_after	round_index	round_step_index	action_value	action_name	x_before	y_before	z_before	x_after	y_after	z_after	shape_before	color_before	rotation_before	shape_after	color_after	rotation_after	goals_completed_after	goal_count	steps_remaining_after	lives_after	transition_reason	round_completed_after_step	win_after_step	state_after_sha256
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	147	147	148	4	7	3	ACTION3	39	5	0	34	25	0	4	0	0	4	0	0	0	1	38	3	ok	false	false	9d8449f50e89a9bf62b984a961867770be6c94a7b9b9a53e5fcc2018e4610280
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	148	148	149	4	8	3	ACTION3	34	25	0	29	25	0	4	0	0	4	1	0	0	1	36	3	ok	false	false	d601ab71d40f23216bafcb596627800f1adcec53a8833fbf0c6c5e2847b245d2
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	149	149	150	4	9	4	ACTION4	29	25	0	34	25	0	4	1	0	4	1	0	0	1	34	3	ok	false	false	26d6a87760599853e96ca2c64caabd7ae2b96ab8416774d5fd2d51e3abe658e3
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	150	150	151	4	10	3	ACTION3	34	25	0	29	25	0	4	1	0	4	2	0	0	1	32	3	ok	false	false	2d8f1a426a8b9fd69e824b5aa4af24fd5dbb9ed277955ccee02f9f2198a48db0
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	151	151	152	4	11	4	ACTION4	29	25	0	34	25	0	4	2	0	4	2	0	0	1	30	3	ok	false	false	9136e6241e8e7885b17d4a23163c3deec6f1b9b843b72a209fa36b3becb72153
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	152	152	153	4	12	3	ACTION3	34	25	0	29	25	0	4	2	0	4	3	0	0	1	28	3	ok	false	false	5e3fda858cca243378a06c0a96638dadc19bd1e2c94d21056fcae6faf7ab5ecb
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	153	153	154	4	13	4	ACTION4	29	25	0	34	25	0	4	3	0	4	3	0	0	1	26	3	ok	false	false	6ca9bdf32c36d32ca1a3b20b2a7fe07b366503ba86c4efe6453ffcb09067f624
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	154	154	155	4	14	4	ACTION4	34	25	0	39	5	0	4	3	0	4	3	0	0	1	24	3	ok	false	false	b7eea082e311e7e3bc9aa3c70ffc8071ac50a0a4a64bf04f7526a761be64de08
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	155	155	156	4	15	2	ACTION2	39	5	0	39	10	0	4	3	0	4	3	0	0	1	22	3	ok	false	false	072706cd5975b5b4ae58039f072c8e59af0855d572a15f4d0695e9c89ebbff3a
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	156	156	157	4	16	2	ACTION2	39	10	0	39	15	0	4	3	0	4	3	0	0	1	20	3	ok	false	false	12e8e8b4bf4004edf34269bade880a51f697ae76b06ebf3fdfcee9780cfb9ceb
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	157	157	158	4	17	3	ACTION3	39	15	0	34	15	0	4	3	0	4	3	0	0	1	18	3	ok	false	false	4269a54eae29a604811158e91bfa49fd0231c25de35f0038a6d800eb6276a2ab
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	158	158	159	4	18	3	ACTION3	34	15	0	29	15	0	4	3	0	4	3	0	0	1	16	3	ok	false	false	d2096c8f32a1fe5016925632531034a9d0940604a76baf48fe3b523f0ab8d9a1
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	159	159	160	4	19	3	ACTION3	29	15	0	24	15	0	4	3	0	4	3	0	0	1	14	3	ok	false	false	3773fc77c04ed43aa7db7b4118e4d548140273d8ce980660f5de0907a368c5bb
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	160	160	161	4	20	3	ACTION3	24	15	0	19	15	0	4	3	0	4	3	0	0	1	12	3	ok	false	false	9996589579e0356bed7ad16bfaf860762d59b58a80d064c313aff90ab1dabc60
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	161	161	162	4	21	1	ACTION1	19	15	0	19	10	0	4	3	0	5	3	0	0	1	10	3	ok	false	false	10acde37983378c9f09e3edede92749e94218732b78f62f936d70a804a86d7df
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	162	162	163	4	22	3	ACTION3	19	10	0	14	10	0	5	3	0	5	3	0	0	1	8	3	ok	false	false	892e97cc05e45edfc49fff00cc932de1c2229267856d529748bd4831d28b1c7e
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	163	163	164	4	23	3	ACTION3	14	10	0	9	10	0	5	3	0	5	3	0	0	1	42	3	ok	false	false	f856e31fa4b48448bc240435fd21d6df83808ea1bb588b29e54966fe36460354
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	164	164	165	4	24	4	ACTION4	9	10	0	14	10	0	5	3	0	5	3	0	0	1	40	3	ok	false	false	18475f626e480d71e73af0fb17606ea5ea9cd7f9e9e2198c60df17783684bf21
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	165	165	166	4	25	4	ACTION4	14	10	0	19	10	0	5	3	0	0	3	0	0	1	38	3	ok	false	false	ba1c47c2f0b78521cb6b7231f66b9803004503d76492da013fcaac814c7cda3b
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	166	166	167	4	26	2	ACTION2	19	10	0	19	15	0	0	3	0	0	3	0	0	1	36	3	ok	false	false	0424395520f3918d2c6e83ceda0e9dc11e7931a7d1fc3ade81dc7cdf5a0a487a
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	167	167	168	4	27	2	ACTION2	19	15	0	19	20	0	0	3	0	0	3	0	0	1	34	3	ok	false	false	024638391e63684b7551ab4671ba8b560c8ce5bfba5e93fce069b4cd17f7c553
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	168	168	169	4	28	2	ACTION2	19	20	0	9	25	0	0	3	0	0	3	0	0	1	32	3	ok	false	false	c9f8030efba3f58f9a7a46674c649aa48e058056c1d18e9b75b65390680c8f67
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	169	169	170	4	29	2	ACTION2	9	25	0	9	30	0	0	3	0	0	3	0	0	1	30	3	ok	false	false	455e70d5bf3983deeec1bec7cef7b52405b6f95382943d79f007501380c6e3cb
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	170	170	171	4	30	2	ACTION2	9	30	0	9	35	0	0	3	0	0	3	0	0	1	28	3	ok	false	false	55ba4037b7ea16880a6b5a60d0951e09b5aa3094ceb746d8fec7fbd583009149
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	171	171	172	4	31	4	ACTION4	9	35	0	14	35	0	0	3	0	0	3	1	0	1	26	3	ok	false	false	1553cbd64080c3bed768c2ef6be290c9f46d6f4133e149b4acb34bdd1bfab7e9
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	172	172	173	4	32	4	ACTION4	14	35	0	19	35	0	0	3	1	0	3	2	0	1	24	3	ok	false	false	e2e00b826e9ab466597aeb6089dca60d810e42fa44d32ff9c2cc96aa010d8066
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	173	173	174	4	33	2	ACTION2	19	35	0	19	40	0	0	3	2	0	3	2	0	1	22	3	ok	false	false	81642c8a15cfc3dd056493e51b9be11551cd21307e03018725ac58c7c2b999aa
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	174	174	175	4	34	4	ACTION4	19	40	0	24	40	0	0	3	2	0	3	2	0	1	20	3	ok	false	false	1d4e82965c7e99aff3f136573ea0b00e15f51ee6fc616d2de9c8ca9b940f74ab
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	175	175	176	4	35	4	ACTION4	24	40	0	29	40	0	0	3	2	0	3	2	0	1	18	3	ok	false	false	d6c88a105622a596e2df8d894fb043f0f1475aa7a833af9989423af91a730eda
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	176	176	177	4	36	4	ACTION4	29	40	0	34	40	0	0	3	2	0	3	2	0	1	16	3	ok	false	false	e3870c261dea0f95900519d78f53aec43b65424b3e12b5c15d59f3eb6fda24ea
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	177	177	178	4	37	1	ACTION1	34	40	0	34	35	0	0	3	2	0	3	2	0	1	14	3	ok	false	false	c9c83208905a0abd5a4a7affb2681d1e7c36787380892f567278828bf61706a8
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	178	178	179	4	38	4	ACTION4	34	35	0	39	35	0	0	3	2	0	3	2	0	1	12	3	ok	false	false	631e8b6e37cd0fda0be2bf28e3f758b6a7bb2f08e27d63abbdedba445c884aec
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	179	179	180	4	39	4	ACTION4	39	35	0	44	35	0	0	3	2	0	3	2	0	1	10	3	ok	false	false	342ec61031030a6ec20710abcf1f501ec500ced43b9047d9fedc70aaabb285b8
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	180	180	181	4	40	2	ACTION2	44	35	0	54	40	0	0	3	2	0	3	2	0	1	8	3	ok	false	false	eb93c3ce7dd4ec23551588ad33065a5a37d5207e2b348f29aff9e879b83fb16d
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	181	181	182	4	41	2	ACTION2	54	40	0	54	45	0	0	3	2	0	3	2	0	1	6	3	ok	false	false	dfc7f8b334e13547e7a936207cbe0ef750d65b5a5a26b2764083fd08ddf2de4d
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	182	182	183	4	42	2	ACTION2	54	45	0	54	10	0	0	3	2	0	3	2	0	1	4	3	ok	false	false	6c03658cac357e952c8d57589f1b6bd89f09d1d117782094b8a2be2d562c56aa
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	183	183	184	4	43	1	ACTION1	54	10	0	54	5	0	0	3	2	0	3	2	1	1	2	3	solved	true	false	23ea2951c63c09c75af75a928fdd0d4c316c7095ddeb7e816a30da00527955fd
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	184	184	185	5	0	1	ACTION1	24	50	0	24	45	0	0	2	0	0	2	0	0	2	41	3	ok	false	false	7cf2cd0f227942e3c72fade88038f82dbd39d731e5465643c042fcec609097da
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	185	185	186	5	1	3	ACTION3	24	45	0	19	45	0	0	2	0	0	2	0	0	2	40	3	ok	false	false	6792bd2a06ae9da8382f97241b7cb804ca21c14e1fd54a966947ec42f7c1ee30
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	186	186	187	5	2	1	ACTION1	19	45	0	19	40	0	0	2	0	0	2	1	0	2	39	3	ok	false	false	dd42fee3935b860edee1d62415bf0f99f816d982815aaf99a2579dd782192db9
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	187	187	188	5	3	3	ACTION3	19	40	0	14	40	0	0	2	1	0	2	2	0	2	38	3	ok	false	false	c44e57de5133369db09dc2d7682ef106f26993600b4a877a17e8c2adf5e932cf
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	188	188	189	5	4	3	ACTION3	14	40	0	9	40	0	0	2	2	0	2	2	0	2	37	3	ok	false	false	8ba0ee423b3ca20353541924ed42e81553768b07d56aa52a1fba761c628a01ea
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	189	189	190	5	5	1	ACTION1	9	40	0	9	35	0	0	2	2	0	2	2	0	2	36	3	ok	false	false	47dffd3c56e77f8b0b82dbcb93b8cd3622ca5eef08b4d04c43cdd40eb0f806cb
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	190	190	191	5	6	1	ACTION1	9	35	0	9	30	0	0	2	2	0	2	2	0	2	35	3	ok	false	false	c25dbdd3ca3cf19fb74ff2ea45d3c2a867e56ade20979dde8ec839f5437b731d
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	191	191	192	5	7	1	ACTION1	9	30	0	9	25	0	0	2	2	0	2	2	0	2	34	3	ok	false	false	0816b1ddcb17ce25c70698079625ea459990377c55c9204d8da4d3cab4ecc2a4
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	192	192	193	5	8	4	ACTION4	9	25	0	14	25	0	0	2	2	0	2	2	0	2	33	3	ok	false	false	945cce92eca014c2d977aa2c1f8775e10f93af3e44f9096b15e32bff670fa958
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	193	193	194	5	9	4	ACTION4	14	25	0	19	25	0	0	2	2	0	3	2	0	2	32	3	ok	false	false	ce8f8362665096158890aa9ca237ba09ff44fbfaaaee46a63e91569bf87c5ad6
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	194	194	195	5	10	4	ACTION4	19	25	0	24	25	0	0	3	2	0	3	2	0	2	31	3	ok	false	false	e42387fd7bdca5b913ab443051bd70d317290d7fb72ae0b128eca205f522c7c6
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	195	195	196	5	11	4	ACTION4	24	25	0	29	25	0	0	3	2	0	3	2	0	2	30	3	ok	false	false	322a75c5966993eaef38d526f3b6db892a0891c067ab79de8f3dcf5103ceb319
